Unnamed: 0;Clothing.ID;Age;Title;Review.Text;Rating;Recommended.IND;Positive.Feedback.Count;Division.Name;Department.Name;Class.Name;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Review.Sentiment;Title.Sentiment;Review.Sentiment.Numeric;Title.Sentiment.Numeric
11306;877;69;This top has dry clean only. didn't like the fabric. plus mine was a return. i also returned it because the left arm has a hole. now it's for sale again. if your looking to buy a large. don't.;3;0.0;0;General Petite;Tops;Knits;;;;;;;;;;negative;negative;-1;-1
11308;873;31;Really cute!;Very different. i love the unique design and it is appropriate for various settings .;5.0;1;0;General;Tops;Knits;;;;;;;;;positive;negative;1;-1
11313;873;59;Love the shape!;This is an awesome shirt! gorgeous quality and design. can be dressed up or down! it runs slightly large i ordered a small. i would still order a small but if you are trying to decide between a small and an extra small i would get the extra small.;5.0;1;1;General;Tops;Knits;;;;;;;;;positive;positive;1;1
11320;829;56;Comfy & cute;I think i'll get a lot of wear out of this. you will be able to size down & it will still hide a host of sins. it's very comfortable and stylish.;4.0;1;0;General;Tops;Blouses;;;;;;;;;positive;positive;1;1
11322;1094;43;Sexy dress;I just received this dress and i'm glad i read previous reviews and ordered a size up. i normally wear an xs or s and ordered a medium it fits perfectly. the color is beautiful and the dress is unique. can't wait to find a special event to wear it.;5.0;1;1;General Petite;Dresses;Dresses;;;;;;;;;positive;positive;1;1
11324;872;45;Beautiful top!;This top is exactly as pictured and the fit is perfect. the knit is a nice quality and the embroidery is striking. i can't wait to wear it. it will look great with skinny jeans.;5.0;1;1;General;Tops;Knits;;;;;;;;;positive;positive;1;1
11331;1096;35;Beautiful dress!!;I fell in love with this dress when i saw it in the catalog and was so bummed to see it on backorder online until may! i went to my local store and they had it in stock so i immediately tried it on. i'm not usually a big fan of maxi dresses but this dress is so pretty and the quality is amazing! the fabric is light and airy but not too delicate and the subtle beading on the top adds an extra special touch. the waist is a little high (it's similar to the picture online) but i'm also 5'10 so it mi;5.0;1;13;General Petite;Dresses;Dresses;;;;;;;;;positive;positive;1;1
11333;1096;34;Beautiful beading details;I ordered this dress online and did not realize it had beaded details on the bodice... gorgeous dress - perfect for festival season.;4.0;1;3;General Petite;Dresses;Dresses;;;;;;;;;positive;positive;1;1
11334;829;32;3;0;0.0;General;Tops;Blouses;;;;;;;;;;;negative;negative;-1;-1
11341;829;59;New favorite;I love this tunic.  it is so comfortable and looks great with leggings and boots.  perfect fall look.;5.0;1;0;General Petite;Tops;Blouses;;;;;;;;;positive;positive;1;1
11342;829;53;Cute top;"I was looking for a layering piece to go over leggings or skinny jean to cover my backside. i really like this swingy top. i agree that it does run large but i was looking for something flowy so i love it. the cream is a litttle more sheer than i expected so i'm wearing a cami underneath. maybe being taller 5' 8"" helps it not seem so much like a tent. well made and just what i thought it would be from the website model photo. (i used a 20% coupon so help easy the pain of the price of this top -";5.0;1;1;General Petite;Tops;Blouses;;;;;;;;;positive;positive;1;1
11343;831;48;Piece didn't make sense;This piece didn't make sense to me.  maybe it's bc i'm a yankee fan but it reminded me of a high end baseball jersey that was sheer.  i didn't think it was office appropriate but too dressy for casual wear.  it went back.;2.0;0;0;General Petite;Tops;Blouses;;;;;;;;;negative;negative;-1;-1
11349;1086;48;Amazing find!!!;I saw this dress and i thought it would be perfect for that night that you don't feel like wearing just jeans yet you don't want to be overdressed. the dress is 100% cotton and is extremely comfortable. i paired with an open toe wide heeled bootie and a long necklace. the dress has a slight a line bottom but fits close to the body in chest and arms. extremely flattering for all body types and the color is a pretty blue. a dress for all seasons!!!!;5.0;1;35;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
11353;1022;34;5;1;0.0;General;Bottoms;Jeans;;;;;;;;;;;negative;negative;-1;-1
11356;731;30;5;1;0.0;Initmates;Intimate;Lounge;;;;;;;;;;;negative;negative;-1;-1
11360;956;37;Love!!!;I fell in love with this poncho at first sight. the colors are neutral so it can be worn with a lot. i'm a typical m and it does run large so i went with a s and it's perfect. long enough to cover leggings and great for the in between seasons. i've worn it at least five times since purchase and get compliments every time.;5.0;1;1;General Petite;Jackets;Jackets;;;;;;;;;positive;positive;1;1
11361;1022;51;Perfect fit!!;I love ag jeans and these are fabulous! i can't say enough about how well ag jeans fit and hold up over time. i have several pair. i purchased the royal blue color in the store. they held their shape all day and were super comfy. i decided to purchased two more pairs with the online sale because i know i will be wearing these for a long time.;5.0;1;0;General;Bottoms;Jeans;;;;;;;;;positive;positive;1;1
11364;1089;37;Just ok;Looks better online than in person. material makes it look a little puffy;3.0;0;0;General;Dresses;Dresses;;;;;;;;;positive;neutral;1;0
11365;956;83;Great gift!!;Got this poncho for christmas and loved it the moment i got it out of the box!! great quality and looks great cant go wrong with this purchase.;5.0;1;0;General Petite;Jackets;Jackets;;;;;;;;;positive;positive;1;1
11377;1022;27;:my favorite brand and style!;I love these jeans! you can dress them up or down.;5.0;1;0;General;Bottoms;Jeans;;;;;;;;;positive;positive;1;1
11379;995;33;Runs too small;I bought this skirt in my usual xxs petite and the waist was way too small. i could not even pull the skirt all the way up. returned;2.0;0;1;General;Bottoms;Skirts;;;;;;;;;negative;positive;-1;1
11380;1022;44;Great jeans;Love another pair of ag stevie's!;5.0;1;0;General;Bottoms;Jeans;;;;;;;;;positive;positive;1;1
11384;1081;43;Cute with boots and tights for winter;"This is definitely one that looks better on than on the hanger. i am 5'10"" so it is a little too short for me to wear with bare legs (it tends to ride up) but it looks great with boots and tights. i love the raw edges of the striped a-line part. i have also worn it belted and that is also a very cute look.";4.0;1;0;General Petite;Dresses;Dresses;;;;;;;;;positive;positive;1;1
11393;1094;52;This is the most beautiful dress. i am so happy that i got it. it is very comfortable and the colors are brilliant. it's completely appropriate for a holiday party which is what i got it for and i'll be wearing it to a wedding in may also.;5;1.0;0;General Petite;Dresses;Dresses;;;;;;;;;;negative;negative;-1;-1
11408;834;23;Beautiful top;In the photos i have a different tank underneath than the one that comes with the shirt. i am wearing a medium and for reference my measurements are 38-30-40.;4.0;1;14;General Petite;Tops;Blouses;;;;;;;;;positive;positive;1;1
11411;1074;52;Gorgeous;"Beautiful color and flattering fit on me. i bought the size 4 and it fits my 5'5"" 125 lb frame perfectly. i love that it has sleeves!! no worries about upper arms. it is light and silky even though it is not made of silk. it is elegant and casual at the same time thus versatile. i will wear it to three different weddings this summer and can make it work for the office too. love it. worth every penny..";5.0;1;4;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
11414;1081;21;Great dress;I love this dress. it is so comfortable and easy to wear. i was able to wear it to work and look nice but stylish. it was nice that it isn't too heavy but the turtleneck kept me warm enough.;5.0;1;0;General;Dresses;Dresses;;;;;;;;;positive;positive;1;1
11423;861;28;3;1;0.0;General;Tops;Knits;;;;;;;;;;;negative;negative;-1;-1
11426;1104;49;5;1;0.0;General Petite;Dresses;Dresses;;;;;;;;;;;negative;negative;-1;-1
11429;1104;36;5;1;0.0;General Petite;Dresses;Dresses;;;;;;;;;;;negative;negative;-1;-1
11432;903;43;I love this!;I was pleasantly surprised with this cardigan! i get so many compliments- i can easily see me carrying this into my fall wardrobe!;5.0;1;1;General Petite;Tops;Fine gauge;;;;;;;;;positive;positive;1;1
11435;868;52;Cute and striped;I really like the style and cute stripes and i love the versatility of the design of this shirt. fits true to size and hides my stomach just in the right places;5.0;1;0;General Petite;Tops;Knits;;;;;;;;;positive;positive;1;1
11436;868;24;Romantic ruffled tee;This ruffle tee is adorable on. the fabric is light but not thin and the styling is very flattering to any figure. i look forward to wearing it as a transition piece as it stays warm long into fall in the south.;5.0;1;1;General Petite;Tops;Knits;;;;;;;;;positive;positive;1;1
11445;868;41;I love it!;I am very self conscience of my tummy and this covers it up without being too baggy! there is plenty of room. i originally bought a small then went to an extra small then went back to a small. i wear a small in most things. great nicer looking tee!;4.0;1;2;General;Tops;Knits;;;;;;;;;positive;positive;1;1
11447;868;48;Loved it so much i bought both colors!;"Cute swing tee! fit for me is perfect. i am 5'5"" and 140 lbs and i bought my usual small. length is nice. fits me just at my hips. i can wear to work and on the weekends. a little concerned  the fabric may pill so i'm taking extra care. receive compliments every time i wear either color. love.";5.0;1;1;General;Tops;Knits;;;;;;;;;positive;negative;1;-1
11449;868;36;This shirt runs large. i ordered it before it was sold in stores so i didn't return it. the style is really cute. the shirt does pill.;3;1.0;0;General;Tops;Knits;;;;;;;;;;negative;negative;-1;-1
11451;868;31;Classic and cute;I am always searching for effortless items. this is a cute and classic shirt that meets all those requirements. i actually really like the sleeves. it take a basic tee and elevates the style. i bought the teal but am also thinking about ordering the white too. can't go wrong with a classic white tee.;4.0;1;13;General;Tops;Knits;;;;;;;;;positive;positive;1;1
11457;701;32;Well-made but lacks structure;I love the style of this swimsuit on the model. when i purchased is i didn't realize that there was no support (wire/ padding/ lining) in the chest. the rest of the swimsuit was great but i did not like the look in the chest - it provided no support. i ended up returning it.;3.0;1;5;Initmates;Intimate;Swim;;;;;;;;;negative;negative;-1;-1
11458;1065;24;Perfection! minus one thing;"This jumpsuit is fabulous in person! it is elegant and easy and very figure flattering. i have a very curvy shape but a 34 ddd bust so i would say i am a top heavy hourglass. this jumpsuit does me right. the only thing i would say is i don't think it would be very comfortable on a person with a long torso. i am 5'3"" and bought this in 6 regular and the length is perfect with heels. but the whole top half fits me perfectly but shows alot of boob if i'm not careful. but i don't think it would be s";4.0;1;0;General;Bottoms;Pants;;;;;;;;;positive;positive;1;1
11459;868;42;Perfect striped top;I love the loose vibe of this top. the bold stripes are super cute. i can dress this up or wear with jeans and sneakers. get this top ladies!;5.0;1;4;General;Tops;Knits;;;;;;;;;positive;positive;1;1
